0.	0.	0.	5.0568942253061436e-26	-2.931501171122075e-15	5.7657227999942725e-11	-0.008604917218116927
0.1	9.776115674394364e-9	-7.2457104374465596e-6	3.6100265704980503e-7	-0.00007707368397981212	9.164750560807847e-6	0.0018993043856994616
0.2	8.71536285166201e-8	0.000010458416475743131	8.448542769715603e-7	0.0006169235628816817	-0.00001380303169195581	0.013014520496159896
0.30000000000000004	-1.0908133957207971e-7	0.00016254484894508934	-7.875356397868586e-6	0.002695013058111297	-0.00020330381710195964	0.029183182096658582
0.4	-2.6340368302077574e-6	0.0006084020204326647	-0.000051678935813781964	0.00653151268790522	-0.0007506141785949637	0.04768886543126843
0.5	-0.00001313191769106108	0.0015306478419721283	-0.0001767924865651668	0.01221202205081844	-0.001864457167019826	0.06556317682369506
0.6000000000000001	-0.000042904422376383944	0.0031056185527242822	-0.00044983767546094485	0.019528180895615373	-0.003737978963151188	0.07996743509977454
0.7000000000000001	-0.0001108002195956562	0.005475556274296916	-0.0009542541599903987	0.02801639125111993	-0.00650919507517355	0.08869943874209268
0.8	-0.00024458910631670877	0.008726599025098003	-0.0017837352320153516	0.03703296924242894	-0.010241475616738018	0.0904025424918612
0.9	-0.00048157133721479225	0.012875533865739267	-0.0030336702725265964	0.04585198805135992	-0.014905178357104656	0.08479128480404484
1.	-0.0008682814063863393	0.017866857278477415	-0.004791781267905268	0.05377107144506179	-0.020376216757656433	0.07261772768767617
1.1	-0.0014592637304426982	0.023580182897124723	-0.007129162197216559	0.06021001977501238	-0.026449708766741593	0.05552968074911532
1.2000000000000002	-0.0023150284434242667	0.029846570563956842	-0.01009301899261791	0.06478860827683307	-0.0328583878958427	0.03582163719195628
1.3	-0.0034994098771834446	0.03647113675913242	-0.013702148779747368	0.0673727854907134	-0.03930597811280203	0.016066745642387237
1.4000000000000001	-0.005076640755368001	0.04325838364303395	-0.01794583921080387	0.06808220835817	-0.04550382338637376	-0.0012963172604645154
1.5	-0.007108493877135094	0.050036292254443046	-0.022786271705656964	0.06725841094958288	-0.05120346557523715	-0.01432911635369961
1.6	-0.009651814536277432	0.05667548002709493	-0.028163794450275458	0.06539941400460503	-0.056220699982753676	-0.021881127521473795
1.7000000000000002	-0.012756689621016214	0.06310059067916707	-0.03400420916608366	0.06307197449031218	-0.06045048795045231	-0.023743775455056505
1.8	-0.016465396853256747	0.0692923786654239	-0.040226890733042836	0.06081566087879894	-0.0638687295919071	-0.020659068803089296
1.9000000000000001	-0.020812159033083404	0.07528039874384183	-0.04675257621290687	0.059053258971063734	-0.06652359969374164	-0.014184632536716035
2.	-0.025823612229703384	0.0811276163889951	-0.05350963887264773	0.0580207329502985	-0.06851507630015938	-0.006450189697913008
2.1	-0.03151976585374488	0.08690943451686373	-0.060437437890340014	0.05772702135843185	-0.06995707776746467	0.00019170067403373128
2.2	-0.03791511347244467	0.09269044522727374	-0.06748585083852883	0.057949299813720524	-0.0709376792333841	0.0035254901456838184
2.3000000000000003	-0.045019479486057855	0.09850253857781519	-0.07461048988674905	0.05826436761096904	-0.07147761458497835	0.0018158308944068058
2.4000000000000004	-0.052838200368288415	0.10432775489498379	-0.08176438676746778	0.05811089738898827	-0.07150235250904638	-0.005927646739440217
2.5	-0.061371370953407084	0.11008851926933456	-0.08888798891114028	0.05687297024884391	-0.07083638176986944	-0.0197979218414645
2.6	-0.07061210844606296	0.11564678838803946	-0.09589997151758696	0.053972584779262305	-0.06922134169951016	-0.03897300301418559
2.7	-0.08054404568704576	0.1208123152386399	-0.10269138669300439	0.048957178938032926	-0.06637918709026067	-0.061773212632460474
2.8000000000000003	-0.09113847404173474	0.12535885952296927	-0.10912461002148938	0.04156878802985678	-0.062015275787094225	-0.08603002289494378
2.9000000000000004	-0.1023516371231825	0.129045915220002	-0.11503733648520184	0.0317837496628131	-0.05593459599377995	-0.1093040025140471
